# year, month, day, hour, min, alt, bl13, bl14, bl34, moon 
2023 05 04 23 42 3.43 0.00 0.00 0.00 0.00
2023 05 04 23 43 3.29 0.00 0.00 0.00 0.00
2023 05 04 23 44 3.15 0.00 0.00 0.00 0.00
2023 05 04 23 45 3.00 0.00 0.00 0.00 0.00
2023 05 04 23 46 2.86 0.00 0.00 0.00 0.00
2023 05 04 23 47 2.71 0.00 0.00 0.00 0.00
2023 05 04 23 48 2.57 0.00 0.00 0.00 0.00
2023 05 04 23 49 2.43 0.00 0.00 0.00 0.00
2023 05 04 23 50 2.29 0.00 0.00 0.00 0.00
2023 05 04 23 51 2.14 0.00 0.00 0.00 0.00
2023 05 04 23 52 2.00 0.00 0.00 0.00 0.00
2023 05 04 23 53 1.86 0.00 0.00 0.00 0.00
2023 05 04 23 54 1.72 0.00 0.00 0.00 0.00
2023 05 04 23 55 1.58 0.00 0.00 0.00 0.00
2023 05 04 23 56 1.44 0.00 0.00 0.00 0.00
2023 05 04 23 57 1.30 0.00 0.00 0.00 0.00
2023 05 04 23 58 1.16 0.00 0.00 0.00 0.00
2023 05 04 23 59 1.02 0.00 0.00 0.00 0.00
2023 05 05 00 00 0.88 0.00 0.00 0.00 0.00
2023 05 05 00 01 0.74 0.00 0.00 0.00 0.00
2023 05 05 00 02 0.60 0.00 0.00 0.00 0.00
2023 05 05 00 03 0.46 0.00 0.00 0.00 0.00
2023 05 05 00 04 0.32 0.00 0.00 0.00 0.00
2023 05 05 00 05 0.18 0.00 0.00 0.00 0.00
2023 05 05 00 06 0.05 0.00 0.00 0.00 0.00
2023 05 05 00 07 -0.09 0.00 0.00 0.00 0.00
2023 05 05 00 08 -0.23 0.00 0.00 0.00 0.00
2023 05 05 00 09 -0.37 0.00 0.00 0.00 0.00
2023 05 05 00 10 -0.50 0.00 0.00 0.00 0.00
2023 05 05 00 11 -0.64 0.00 0.00 0.00 0.00
2023 05 05 00 12 -0.77 0.00 0.00 0.00 0.00
2023 05 05 00 13 -0.91 0.00 0.00 0.00 0.00
2023 05 05 00 14 -1.04 0.00 0.00 0.00 0.00
2023 05 05 00 15 -1.18 0.00 0.00 0.00 0.00
2023 05 05 00 16 -1.31 0.00 0.00 0.00 0.00
2023 05 05 00 17 -1.45 0.00 0.00 0.00 0.00
2023 05 05 00 18 -1.58 0.00 0.00 0.00 0.00
2023 05 05 00 19 -1.72 0.00 0.00 0.00 0.00
2023 05 05 00 20 -1.85 0.00 0.00 0.00 0.00
2023 05 05 00 21 -1.98 0.00 0.00 0.00 0.00
2023 05 05 00 22 -2.11 0.00 0.00 0.00 0.00
2023 05 05 00 23 -2.25 0.00 0.00 0.00 0.00
